58,2944,4
58,1282,5
58,2949,4
58,1544,3
58,1801,2
58,1036,3
58,2706,4
58,1694,4
58,160,2
58,1350,3
58,2762,5
58,173,3
58,2094,4
58,435,4
58,926,4
58,695,4
58,1210,5
58,316,4
58,2365,4
58,288,3
58,1219,5
58,1221,4
58,3654,4
58,737,1
58,457,4
58,3274,3
58,1591,3
58,2402,3
58,3024,2
58,593,5
58,2005,3
58,3033,4
58,3802,2
58,1371,5
58,3937,3
58,1249,5
58,610,5
58,2001,4
58,3260,4
58,1259,3
58,2668,4
58,353,4
58,1022,5
58,377,4
58,1019,3
58,1918,3
59,900,4
59,3334,4
59,1293,4
59,3350,3
59,2712,3
59,260,3
59,1949,4
59,2336,4
59,1960,3
59,3246,3
59,950,3
59,318,3
59,1094,4
59,1225,4
59,3018,1
59,1421,2
59,3408,4
59,1234,4
59,1231,3
59,1244,2
59,1250,4
59,2028,4
59,2291,3
59,2300,4
60,1,4
60,164,2
60,513,3
60,1544,5
60,2153,3
60,1645,2
60,1552,5
60,2718,2
60,2046,5
60,2583,4
60,216,2
60,1892,3
60,3386,4
60,2302,3
61,3784,3
61,3753,4
61,3252,3
61,1721,4
62,733,3
62,1283,4
62,2314,2
62,782,2
62,2064,4
62,3091,3
62,2069,5
62,1302,3
62,1944,4
62,2985,3
62,1373,3
62,1079,3
62,954,4
62,1213,5
62,959,5
62,960,4
62,2628,2
62,1222,2
62,1095,4
62,3019,4
62,3020,3
62,1934,4
62,2009,3
62,858,5
62,2269,2
62,1374,4
62,2405,3
62,1639,4
62,3176,4
62,1513,4
62,110,3
62,1266,4
62,899,4
62,1173,3
63,2337,1
63,2600,3
63,750,5
63,2070,4
63,2713,2
63,2490,2
63,223,5
64,2028,5
64,110,5
65,1250,5
65,3107,5
65,1797,5
65,3274,5
65,1196,5
65,3534,4
65,2991,4
65,597,4
65,2422,3
65,733,5
66,1196,5
66,1919,2
67,3167,4
67,971,4
67,1247,5
67,3152,4
67,1945,5
67,3035,4
67,1084,5
67,3359,5
68,1,3
68,1923,1
68,2918,4
68,1230,4
68,2863,4
68,3863,4
68,2750,5
69,1120,5
69,866,5
69,1635,4
69,1041,5
69,562,1
69,1653,5
69,26,4
69,1466,4
70,2987,5
70,2828,2
70,3157,4
70,3510,3
71,2683,4
71,2948,4
72,11,5
72,17,4
72,1747,1
72,150,4
73,2692,5
73,9,3
73,2826,4
73,2448,2
73,1297,4
73,2334,3
73,2723,4
73,165,3
73,2470,3
73,168,2
73,44,2
73,173,1
73,1584,4
73,434,2
73,1597,5
73,1858,4
73,2375,3
73,2167,3
73,1615,3
73,480,3
73,1377,3
73,2412,3
73,3444,5
73,1015,2
73,2808,4
73,2046,4
74,3176,3
74,858,4
74,164,5
74,3510,2
75,34,3
75,2052,4
75,502,3
75,3175,5
75,1544,4
75,169,3
75,2087,4
75,364,4
75,13,4
75,2141,4
75,239,4
75,616,4
75,2078,3
75,1032,2
75,1831,5
75,2137,3
75,3034,2
75,2394,5
75,1405,1
75,2846,4
75,885,4
76,2912,4
76,3593,2
76,2762,5
76,720,4
76,2289,5
76,3794,2
76,2457,4
76,441,4
76,2890,4
77,3826,1
78,1441,3
78,1883,2
78,357,4
78,3174,3
78,3178,4
78,587,3
78,176,5
78,144,3
78,3606,5
78,3545,5
78,1947,5
78,3549,4
78,901,4
79,800,5
79,2686,5
80,1408,4
80,3247,4
80,590,5
80,2687,4
81,3683,5
81,260,5
81,965,3
81,1267,4
81,904,5
81,1193,5
81,1931,4
81,3948,1
81,1199,4
81,913,5
81,1299,5
81,3194,1
82,832,4
82,1092,5
82,805,4
82,296,5
82,2571,5
82,589,5
82,2353,5
82,3156,5
82,3510,5
82,1625,4
82,24,3
82,3513,4
82,318,5
82,3108,4
83,2369,2
83,2723,1
83,3877,1
83,2502,5
83,2797,5
83,1702,3
83,2396,5
83,2013,2
83,2975,4
84,2502,5
84,2028,4
84,750,4
84,592,2
84,1240,4
84,3578,5
85,2908,3
86,1344,5
86,3118,3
86,2997,1
86,2006,4
87,480,5
87,2947,5
87,2948,1
87,583,1
87,1112,1
87,377,1
88,1956,5
88,908,5
88,2927,5
88,1968,4
88,1207,5
88,3067,4
88,3068,4
89,1704,4
89,3265,4
89,2431,5
90,2321,3
90,1042,4
90,2707,3
90,1429,5
90,2841,3
90,3418,4
90,3623,3
90,2094,2
90,440,4
90,3129,4
90,3264,4
90,3265,4
90,1476,2
90,454,3
90,2763,3
90,1487,4
90,1617,5
90,858,5
90,993,3
90,356,4
90,743,3
90,2792,4
90,3879,3
90,367,5
90,3186,3
90,1527,5
90,2424,3
90,1914,4
90,2683,5
91,497,5
91,898,5
91,1278,5
92,1024,2
92,1,4
92,900,3
92,3078,1
92,1032,3
92,2826,1
92,2700,4
92,2959,5
92,3608,1
92,2724,3
92,3863,1
92,2840,3
92,1947,4
92,2906,1
92,34,3
92,1307,5
92,292,4
92,2566,1
92,1580,3
92,2100,2
92,2485,3
92,3511,1
92,1721,4
92,2622,3
92,1920,1
92,2500,1
92,2888,2
92,3273,2
92,2762,4
92,546,5
92,595,5
92,1030,4
92,2137,3
92,3418,3
92,2139,4
92,1573,5
92,1760,1
92,1127,2
92,104,3
92,1513,1
92,2033,1
92,3155,2
92,2683,5
92,380,3
92,2941,4
92,1022,4
93,1792,2
93,2949,4
93,2826,4
93,21,3
93,1573,3
93,1320,3
93,2987,3
93,173,3
93,1967,5
93,434,3
93,3639,4
93,2872,5
93,2105,5
93,1214,4
93,1479,3
93,969,5
93,2000,3
93,2002,3
93,2137,4
93,3877,1
93,480,1
93,2533,1
93,741,5
93,247,4
93,377,3
94,2288,5
94,3917,4
94,3933,3
95,36,4
95,1446,4
95,1542,2
95,2571,4
95,2542,3
95,1233,5
95,471,3
95,2396,4
95,3358,3
96,2396,4
96,457,5
96,1231,4
96,3916,4
96,1265,3
97,1282,5
97,1283,5
97,905,5
97,906,5
97,908,5
97,910,5
97,1303,5
97,1945,5
97,928,5
97,3362,4
97,3363,4
97,2858,5
97,50,5
97,2612,5
97,950,5
97,954,5
97,593,5
97,2644,4
97,3037,4
97,1248,5
97,3702,4
97,2936,5
98,3578,5
99,2080,4
99,3555,3
99,1639,5
99,3784,1
99,457,4
99,3594,1
99,1265,3
99,3596,2
99,1042,5
99,1198,4
99,1393,4
99,1234,5
99,1203,1
99,1012,2
99,3646,1
99,3006,1
100,2405,3
100,969,4
100,1387,3
100,780,1
100,1213,4
100,1586,3
100,3257,3
100,1210,4
100,1499,2
100,858,4
100,1580,2
101,2947,5
101,3208,5
101,1356,5
101,1196,5
101,3440,5
101,3793,5
101,2006,5
101,2616,4
101,1210,5
101,3418,4
101,1320,3
102,3745,2
102,2761,5
102,3786,1
102,2935,5
102,3566,2
102,3793,4
102,2686,3
102,2070,1
102,1513,5
102,3512,1
102,2011,4
102,2877,2
102,926,5
103,292,5
103,454,5
103,551,4
103,1608,5
103,3753,5
103,3751,3
103,748,4
103,494,4
103,393,5
103,2808,4
103,316,5
104,2038,3
104,2023,4
104,3016,4
104,2706,4
104,2710,3
104,858,5
104,2490,4
105,480,3
105,2947,5
105,2991,5
105,468,4
105,2006,4
105,861,3
106,2081,5
106,1059,3
106,3044,4
106,497,4
106,2065,4
106,2100,4
106,920,5
106,377,3
106,28,5
107,608,3
107,960,4
107,2852,3
107,2181,3
107,3370,4
107,3340,3
107,3469,5
107,1294,3
107,1125,4
107,1204,4
107,3735,4
107,1956,3
107,858,4
107,924,5
107,1661,3
107,3198,5
107,1247,4
108,2858,4
108,3948,4
108,522,3
108,1286,1
108,3911,4
109,1376,4
109,1073,4
109,1210,4
109,594,4
109,1078,5
110,480,3
110,1729,4
110,3301,4
110,2568,1
110,3752,3
110,2280,4
110,3701,3
110,3452,1
111,2336,2
111,1095,2
111,296,4
111,21,4
111,2294,3
111,151,3
111,986,3
111,474,3
111,254,2
112,1032,5
112,1148,4
112,1069,4
113,3300,3
113,3883,1
113,3916,5
113,3793,4
113,3285,5
113,1527,4
113,3354,4
114,1025,4
114,2018,4
114,1028,4
114,3751,4
114,616,4
114,1588,2
114,2137,5
114,3034,3
114,506,4
115,3751,5
115,2791,5
116,2340,4
116,694,4
116,2161,5
116,3764,3
116,2710,1
116,2268,3
116,3646,3
116,3254,2
117,260,5
117,2710,4
117,2054,3
117,648,4
117,748,4
117,2193,4
117,150,3
117,2327,1
117,3480,2
117,3354,3
117,2717,3
117,32,2
117,3489,3
117,674,3
117,1573,3
117,2470,4
117,2087,3
117,3114,3
117,2525,1
117,1210,4
117,2527,3
117,316,5
117,2878,3
117,2368,2
117,1562,3
117,3267,4
117,332,1
117,1995,3
117,1996,2
117,610,5
117,3659,4
117,1999,5
117,720,5
117,1233,3
117,594,4
117,2394,4
117,2140,5
117,2141,4
117,3039,3
117,2144,3
117,2640,3
117,3938,2
117,3555,4
117,2065,3
117,1129,4
117,1388,4
117,1135,3
117,880,3
117,1779,3
117,1396,4
117,2549,3
117,1785,3
117,1019,4
117,2046,3
117,2687,3
118,3361,4
118,2978,3
118,3044,5
118,2599,3
118,2193,2
118,1226,5
118,1265,5
118,110,5
118,1393,5
118,3633,3
118,3060,3
118,2990,3
118,1784,3
118,3793,4
118,543,5
118,3740,4
118,2174,3
118,1375,3
119,1920,2
119,1707,5
119,2478,4
119,595,4
119,3189,4
119,986,3
119,2876,4
120,2915,1
120,260,5
120,2664,3
120,3753,3
120,1136,4
120,1208,5
120,3578,4
120,1276,5
121,1580,5
121,1356,5
121,1214,5
121,2640,3
121,3699,4
121,2901,5
121,2327,4
121,382,4
122,2628,3
122,1544,1
122,1291,4
122,733,5
122,1200,4
122,3578,1
122,858,3
123,1281,3
123,2262,3
123,903,3
123,2186,3
123,2572,4
123,14,4
123,3728,4
123,1431,2
123,1944,4
123,2329,5
123,47,4
123,3101,4
123,1694,4
123,2852,3
123,1203,4
123,2470,4
123,3111,4
123,2728,5
123,3244,3
123,2734,4
123,1711,2
123,2355,3
123,948,4
123,1721,4
123,2109,3
123,1090,4
123,1092,4
123,3014,3
123,1377,3
123,1225,4
123,458,2
123,971,3
123,589,4
123,1103,3
123,81,4
123,3798,3
123,1625,4
123,3418,4
123,1244,3
123,3296,4
123,1633,3
123,1378,3
123,2020,4
123,3238,2
123,2278,4
123,1127,3
123,2408,2
123,2537,3
123,2023,3
123,1994,3
123,3688,3
123,370,2
123,373,3
123,2551,2
123,2558,3
124,1213,4
125,2912,3
125,2858,4
125,1201,4
125,3763,3
125,3703,4
125,3578,4
125,490,4
126,969,4
126,2291,5
126,3548,5
126,1188,5
126,2153,2
127,260,5
127,648,4
127,3756,3
127,3863,4
127,32,4
127,2723,3
127,3754,2
127,1196,5
127,1198,5
127,1214,4
127,1094,4
127,2762,5
127,1358,5
127,1617,5
127,1748,5
127,3793,3
127,745,4
127,111,3
127,3952,2
127,1653,3
127,377,4
127,3578,5
127,1917,2
128,1968,3
128,2657,5
128,3159,5
129,610,4
129,2115,4
129,1222,5
129,296,5
129,2571,5
129,1687,3
129,1261,4
129,1198,5
129,2289,4
129,2002,4
129,2231,5
129,2318,4
129,3639,3
129,3256,4
129,2457,4
129,1627,4
129,866,4
129,2334,4
130,3745,1
130,1954,3
130,3555,4
130,1222,5
130,487,3
130,3624,5
130,1201,5
130,3082,5
130,1249,4
130,2989,5
130,1233,5
130,3763,4
130,1240,5
130,858,4
130,1242,5
130,2458,2
130,296,5
131,899,1
131,2696,4
131,2797,4
131,2324,4
131,406,3
131,2973,4
131,1952,4
131,2081,3
131,1954,4
131,1827,2
131,1196,4
131,3246,3
131,3260,4
131,3006,4
131,1859,3
131,3910,2
131,2762,4
131,588,3
131,1358,4
131,3163,3
131,348,4
131,1639,3
131,1596,4
131,1644,2
131,2925,3
131,1136,5
131,1265,5
131,246,4
131,764,4
132,2560,1
132,3361,4
132,1923,5
132,837,4
132,3526,5
132,588,3
132,2706,5
132,21,3
132,3868,4
132,2109,4
132,2133,3
133,1923,4
133,1670,4
133,266,5
133,150,4
133,1183,5
133,1721,5
133,2762,5
133,832,4
133,1347,4
133,1610,4
133,587,4
133,2000,4
133,1617,4
133,1620,5
133,597,4
133,3798,4
133,218,5
133,2145,5
133,2020,5
133,2918,4
133,593,5
133,2025,4
133,1268,3
134,3107,3
134,485,2
134,3175,5
134,648,2
134,172,1
134,2763,3
134,1356,4
134,15,1
134,3536,3
134,552,1
134,1909,3
134,1831,1
134,1784,3
134,377,3
134,1500,4
134,1687,2
134,1429,5
135,2701,1
135,3623,3
136,898,3
136,2947,3
136,1285,4
136,3081,4
136,3473,5
136,1298,2
136,531,1
136,3476,3
136,920,3
136,922,4
136,1307,2
136,3868,3
136,1734,4
136,2716,3
136,1715,4
136,3255,2
136,1464,4
136,2105,4
136,2746,5
136,2527,1
136,3260,4
136,3910,5
136,1097,4
136,1994,4
136,337,5
136,3412,5
136,2517,2
136,2390,1
136,1111,4
136,345,3
136,3930,4
136,2012,3
136,1701,5
136,2533,4
136,3046,2
136,1682,2
136,110,1
136,2291,5
136,1396,1
136,1269,4
136,1961,3
136,1405,1
136,2046,4
137,1920,4
137,3203,4
137,2710,1
137,648,4
137,266,4
137,2827,4
137,150,5
137,2840,3
137,1049,4
137,539,3
137,1183,4
137,2598,4
137,551,4
137,296,4
137,300,3
137,303,3
137,1590,3
137,3005,4
137,2628,4
137,3269,4
137,3926,3
137,2013,4
137,357,4
137,253,3
137,1407,3
138,3083,5
138,3764,4
139,2944,2
139,288,2
139,3334,3
139,2300,3
139,3499,5
139,2348,5
139,1104,3
139,724,3
139,318,5
139,3639,3
139,2640,2
139,3028,3
139,1242,5
139,2139,5
139,1175,5
139,926,4
139,2143,5
140,898,5
140,1284,4
140,1997,3
140,3535,4
140,946,5
140,951,4
140,3897,4
140,2204,3
141,3751,3
141,1199,1
142,1120,3
142,3745,4
142,1393,2
142,2761,4
142,2890,4
142,593,3
143,2490,3
143,2571,5
143,2716,2
143,3578,5
143,2599,3
144,2369,1
144,2012,1
144,1645,1
144,2268,5
145,2337,3
145,2311,3
145,233,3
145,2599,4
145,2959,5
145,2395,4
146,1025,4
146,265,4
146,911,5
146,3088,5
146,17,3
146,3606,4
146,2078,5
146,1953,3
146,1059,4
146,1957,2
146,551,4
146,2857,5
146,1267,4
146,950,4
146,3384,4
146,1721,4
146,1214,5
146,2370,4
146,2628,1
146,965,4
146,2248,2
146,1228,5
146,973,3
146,3363,4
146,468,5
146,2006,4
146,2788,5
146,858,5
146,1244,5
146,1373,1
146,1247,5
146,2915,4
146,1380,2
146,2405,4
146,935,4
146,1235,5
146,1193,4
146,3448,3
146,3706,2
146,3196,4
146,1663,3
147,2054,4
147,266,4
147,1573,4
147,2324,5
147,21,4
147,1566,3
147,3107,4
147,6,3
147,168,3
147,3006,4
147,1059,4
147,2115,3
147,3273,3
147,3155,3
147,1752,2
147,165,3
147,480,4
147,1377,2
147,1004,1
147,3438,2
147,3825,3
147,2421,2
147,1527,3
147,376,3
148,2688,3
148,257,4
148,262,4
148,647,3
148,648,2
148,653,3
148,910,5
148,1556,2
148,405,2
148,2153,3
148,2396,4
148,836,5
148,1690,3
148,539,5
148,3841,3
148,3101,4
148,798,4
148,2929,4
148,160,2
148,801,4
148,3035,5
148,943,4
148,2033,3
148,1704,3
148,1321,4
148,940,3
148,2989,4
148,2990,4
148,3247,4
148,944,3
148,1203,4
148,60,3
148,1792,3
148,2421,3
148,2720,5
148,707,2
148,3268,3
148,2890,2
148,3147,3
148,1101,5
148,3534,4
148,909,3
148,1833,5
148,2642,3
148,597,5
148,3033,4
148,1371,2
148,3548,2
148,605,5
148,2527,4
148,736,5
148,2748,3
148,2533,4
148,2150,3
148,2792,4
148,316,5
148,1947,2
148,2669,4
148,2416,5
148,3441,4
148,370,4
148,3214,3
148,2409,4
148,3061,4
148,1270,5
148,1527,3
148,2939,3
148,3196,3
148,2941,2
149,1411,3
149,2369,4
149,648,4
149,44,2
149,17,4
149,786,4
149,787,5
149,2710,1
149,1047,3
149,2628,4
149,2671,4
149,157,4
149,1055,3
149,2721,3
149,1827,4
149,198,3
149,1190,5
149,300,5
149,1288,5
149,2611,4
149,3254,2
149,3896,5
149,2110,5
149,1089,5
149,1859,4
149,836,3
149,1221,5
149,2243,5
149,3272,2
149,2763,3
149,2764,3
149,1101,5
149,1230,5
149,464,4
149,1196,5
149,1729,4
149,1883,4
149,2527,4
149,3536,4
149,356,3
149,3865,2
149,2159,3
149,3219,3
149,1227,5
149,2806,2
149,377,3
150,260,4
150,1304,4
150,1299,4
150,2966,4
150,279,4
150,24,4
150,3481,4
150,2716,4
150,1955,4
150,1957,4
150,2352,4
150,1208,4
150,2745,5
150,3386,4
150,1222,4
150,2762,4
150,1230,3
150,2657,4
